DOD Component,DOD Country,DOD Joint Base,DOD Status,DOD Site Name,DOD State,Carcinogen,Chemical Name,Classification,Clean Air Act,Date Signed,Elemental Metal,Facility City,Facility County,Facility Name,Facility State,Facility Street,Facility Zip Code,Federal Facility,Metal,Mixture Name,PFAS,Reporting Year,TRI Chemical ID,TRIFD,Unit of Measure,X,Y
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2012-06-12,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2011,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2013-06-25,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2012,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2014-06-27,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2013,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2015-06-24,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2014,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2016-06-22,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2015,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2017-06-20,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2016,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2017-06-20,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2016,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2018-06-19,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2017,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2018-06-19,,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2017,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2019-06-14,NO,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2018,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2019-06-14,NO,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2018,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2020-06-03,NO,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2019,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2020-06-03,NO,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2019,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2021-06-24,NO,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2020,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Malmstrom Air Force Base,Montana,YES,Lead,PBT,YES,2021-06-24,NO,MALMSTROM AFB,CASCADE,US DOD USAF MALMSTROM AFB,MT,39 78TH ST N 341 CES CEAN,594027536,YES,YES,,NO,2020,0007439921,59402SDDSR3978T,Pounds,-111.190594,47.516185
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,NO,Ethylene glycol,TRI,YES,2005-07-01,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2004,0000107211,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2005-07-01,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2005,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,NO,Ethylene glycol,TRI,YES,2005-07-01,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2005,0000107211,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Naphthalene,TRI,YES,2005-07-01,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2005,0000091203,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2007-06-29,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2006,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Naphthalene,TRI,YES,2007-06-29,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2006,0000091203,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,NO,Ethylene glycol,TRI,YES,2007-06-29,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2006,0000107211,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2008-07-01,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2007,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2009-06-29,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2008,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Naphthalene,TRI,YES,2009-06-29,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2008,0000091203,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2010-06-17,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2009,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Naphthalene,TRI,YES,2010-06-17,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2009,0000091203,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Naphthalene,TRI,YES,2011-06-16,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2010,0000091203,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2011-06-16,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2010,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Naphthalene,TRI,YES,2012-04-30,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2011,0000091203,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2012-04-30,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2011,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2013-06-25,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2012,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2013-06-25,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2012,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Naphthalene,TRI,YES,2013-06-25,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2012,0000091203,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2014-06-17,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2013,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2014-06-17,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2013,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Naphthalene,TRI,YES,2014-06-17,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,NO,,NO,2013,0000091203,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2015-06-23,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2014,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2015-06-23,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2014,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2016-06-27,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2015,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2016-06-27,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2015,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2017-06-27,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2016,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2017-06-27,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2016,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2018-06-14,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2017,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2018-06-14,,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2017,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2019-05-24,NO,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2018,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2019-05-24,NO,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2018,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2020-06-10,NO,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2019,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2020-06-10,NO,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2019,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2021-06-17,NO,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2020,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Minot Air Force Base,North Dakota,YES,Lead,PBT,YES,2021-06-17,NO,MINOT AFB,WARD,US DOD USAF MINOT AFB,ND,445 PEACEKEEPER PL ATTN: 5 CES CEAN,58705,YES,YES,,NO,2020,0007439921,58705SRFRC32PEA,Pounds,-101.360254,48.432192
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2005-05-26,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2003,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2005-05-27,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2004,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2006-04-28,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2005,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2007-05-25,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2006,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2008-06-25,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2007,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2009-05-22,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2008,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2010-04-19,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2009,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2011-06-30,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2010,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2012-05-02,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2011,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2013-06-28,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2012,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2014-06-26,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2013,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2015-06-30,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2014,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2016-06-20,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2015,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2017-06-01,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2016,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,NO,Toluene,TRI,YES,2018-06-25,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2017,0000108883,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,NO,Xylene (mixed isomers),TRI,YES,2018-06-25,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2017,0001330207,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2018-06-25,,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2017,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2019-07-01,NO,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2018,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2020-06-25,NO,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2019,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Travis Air Force Base,California,YES,Naphthalene,TRI,YES,2021-06-24,NO,TRAVIS AFB,SOLANO,US DOD USAF TRAVIS AFB,CA,400 BRENNAN CIRCLE,94535,YES,NO,,NO,2020,0000091203,94535SDDSR420AI,Pounds,-121.9332,38.26445
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2008-06-25,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2007,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2009-06-18,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2008,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2010-06-02,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2009,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2011-06-21,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2010,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2017-06-21,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2010,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2012-06-22,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2011,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2012-06-22,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2011,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2013-07-02,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2012,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2013-07-02,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2012,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2014-06-17,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2013,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2014-06-17,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2013,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2015-06-11,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2014,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2015-06-11,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2014,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2016-06-20,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2015,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Lead,PBT,YES,2016-06-20,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,YES,,NO,2015,0007439921,93437SDDSF747NE,Pounds,-120.57044,34.73249
AF Active,United States,N/A,ACT,Vandenberg Air Force Base,California,YES,Naphthalene,TRI,YES,2016-06-20,,VANDENBERG AFB,SANTA BARBARA,US DOD USAF VANDENBERG AFB,CA,1028 ICELAND AVE,93437,YES,NO,,NO,2015,0000091203,93437SDDSF747NE,Pounds,-120.57044,34.73249
